form,class,deixis,tam
lə̀-ð-ɛ̀,l,itive,dependent
l-à-ð-ɛ̀,l,itive,perfective
l-á-ð-à,l,itive,imperfective
l-á-ð-ɔ́,l,ventive,imperfective
ŋə̀-ð-à,ŋ,ventive,dependent
ŋə̀-ð-ɔ́,ŋ,ventive,perfective
ŋə̀-ð-ɛ̀,ŋ,itive,dependent
ŋ-à-ð-ɛ̀,ŋ,itive,perfective
ŋ-á-ð-à,ŋ,itive,imperfective
ŋ-á-ð-ɔ́,ŋ,ventive,imperfective
ɲə̀-ð-à,ɲ,ventive,dependent
ɲə̀-ð-ɔ́,ɲ,ventive,perfective
ɲə̀-ð-ɛ̀,ɲ,itive,dependent
ɲ-à-ð-ɛ̀,ɲ,itive,perfective
ɲ-á-ð-à,ɲ,itive,imperfective
ɲ-á-ð-ɔ́,ɲ,ventive,imperfective
nə̀-ð-à,n,ventive,dependent
nə̀-ð-ɔ́,n,ventive,perfective
nə̀-ð-ɛ̀,n,itive,dependent
n-à-ð-ɛ̀,n,itive,perfective
n-á-ð-à,n,itive,imperfective
n-á-ð-ɔ́,n,ventive,imperfective
jə̀-ð-à,j,ventive,dependent
jə̀-ð-ɔ́,j,ventive,perfective
jə̀-ð-ɛ̀,j,itive,dependent
j-à-ð-ɛ̀,j,itive,perfective
j-á-ð-à,j,itive,imperfective
j-á-ð-ɔ́,j,ventive,imperfective
ðə̀-ð-à,ð,ventive,dependent
ðə̀-ð-ɔ́,ð,ventive,perfective
ðə̀-ð-ɛ̀,ð,itive,dependent
ðə́-ð-á,ð,unmarked,infinitive
ð-à-ð-ɛ̀,ð,itive,perfective
ð-á-ð-à,ð,itive,imperfective
ð-á-ð-ɔ́,ð,ventive,imperfective
gə̀-ð-à,g,ventive,dependent
gə̀-ð-ɔ́,g,ventive,perfective
gə̀-ð-ɛ̀,g,itive,dependent
g-à-ð-ɛ̀,g,itive,perfective
g-á-ð-à,g,itive,imperfective
g-á-ð-ɔ́,g,ventive,imperfective
t̪ə̀-ð-à,t̪,ventive,dependent
t̪ə̀-ð-ɔ́,t̪,ventive,perfective
t̪ə̀-ð-ɛ̀,t̪,itive,dependent
t̪-à-ð-ɛ̀,t̪,itive,perfective
t̪-á-ð-à,t̪,itive,imperfective
t̪-á-ð-ɔ́,t̪,ventive,imperfective
ŋaŋ-á,unmarked,ventive,imperative
ŋaŋ-ɔ́,unmarked,itive,imperative
rə̀-ŋaŋ-à,r,ventive,dependent
rə̀-ŋaŋ-ɔ́,r,ventive,perfective
rə̀-ŋaŋ-ɛ̀,r,itive,dependent
r-à-ŋaŋ-ɛ̀,r,itive,perfective
r-á-ŋaŋ-à,r,itive,imperfective
r-á-ŋaŋ-ɔ́,r,ventive,imperfective
lə̀-ŋaŋ-à,l,ventive,dependent
lə̀-ŋaŋ-ɔ́,l,ventive,perfective
lə̀-ŋaŋ-ɛ̀,l,itive,dependent
l-à-ŋaŋ-ɛ̀,l,itive,perfective
l-á-ŋaŋ-à,l,itive,imperfective
l-á-ŋaŋ-ɔ́,l,ventive,imperfective
ŋə̀-ŋaŋ-à,ŋ,ventive,dependent
ŋə̀-ŋaŋ-ɔ́,ŋ,ventive,perfective
ŋə̀-ŋaŋ-ɛ̀,ŋ,itive,dependent
ŋ-à-ŋaŋ-ɛ̀,ŋ,itive,perfective
ŋ-á-ŋaŋ-à,ŋ,itive,imperfective
ŋ-á-ŋaŋ-ɔ́,ŋ,ventive,imperfective
ɲə̀-ŋaŋ-à,ɲ,ventive,dependent
ɲə̀-ŋaŋ-ɔ́,ɲ,ventive,perfective
ɲə̀-ŋaŋ-ɛ̀,ɲ,itive,dependent
ɲ-à-ŋaŋ-ɛ̀,ɲ,itive,perfective
ɲ-á-ŋaŋ-à,ɲ,itive,imperfective
ɲ-á-ŋaŋ-ɔ́,ɲ,ventive,imperfective
nə̀-ŋaŋ-à,n,ventive,dependent
nə̀-ŋaŋ-ɔ́,n,ventive,perfective
nə̀-ŋaŋ-ɛ̀,n,itive,dependent
n-à-ŋaŋ-ɛ̀,n,itive,perfective
n-á-ŋaŋ-à,n,itive,imperfective
n-á-ŋaŋ-ɔ́,n,ventive,imperfective
jə̀-ŋaŋ-à,j,ventive,dependent
jə̀-ŋaŋ-ɔ́,j,ventive,perfective
jə̀-ŋaŋ-ɛ̀,j,itive,dependent
j-à-ŋaŋ-ɛ̀,j,itive,perfective
j-á-ŋaŋ-à,j,itive,imperfective
j-á-ŋaŋ-ɔ́,j,ventive,imperfective
ðə̀-ŋaŋ-à,ð,ventive,dependent
ðə̀-ŋaŋ-ɔ́,ð,ventive,perfective
ðə̀-ŋaŋ-ɛ̀,ð,itive,dependent
ðə́-ŋaŋ-á,ð,unmarked,infinitive
ð-à-ŋaŋ-ɛ̀,ð,itive,perfective
ð-á-ŋaŋ-à,ð,itive,imperfective
ð-á-ŋaŋ-ɔ́,ð,ventive,imperfective
gə̀-ŋaŋ-à,g,ventive,dependent
gə̀-ŋaŋ-ɔ́,g,ventive,perfective
gə̀-ŋaŋ-ɛ̀,g,itive,dependent
g-à-ŋaŋ-ɛ̀,g,itive,perfective
g-á-ŋaŋ-à,g,itive,imperfective
g-á-ŋaŋ-ɔ́,g,ventive,imperfective
t̪ə̀-ŋaŋ-à,t̪,ventive,dependent
t̪ə̀-ŋaŋ-ɔ́,t̪,ventive,perfective
t̪ə̀-ŋaŋ-ɛ̀,t̪,itive,dependent
t̪-à-ŋaŋ-ɛ̀,t̪,itive,perfective
t̪-á-ŋaŋ-à,t̪,itive,imperfective
t̪-á-ŋaŋ-ɔ́,t̪,ventive,imperfective
amɔn-ɔ́,unmarked,itive,imperative
amɔn-ɔ́,unmarked,ventive,imperative
r-amɔn-ɔ̀,r,ventive,dependent
r-amɔn-ɔ́,r,ventive,perfective
r-amɔn-ɛ̀,r,itive,dependent
r-à-amɔn-ɛ̀,r,itive,perfective
r-á-amɔn-ɔ̀,r,itive,imperfective
r-á-amɔn-ɔ́,r,ventive,imperfective
l-amɔn-ɔ̀,l,ventive,dependent
l-amɔn-ɔ́,l,ventive,perfective
l-amɔn-ɛ̀,l,itive,dependent
l-à-amɔn-ɛ̀,l,itive,perfective
l-á-amɔn-ɔ̀,l,itive,imperfective
l-á-amɔn-ɔ́,l,ventive,imperfective
ŋ-amɔn-ɔ̀,ŋ,ventive,dependent
ŋ-amɔn-ɔ́,ŋ,ventive,perfective
ŋ-amɔn-ɛ̀,ŋ,itive,dependent
ŋ-à-amɔn-ɛ̀,ŋ,itive,perfective
ŋ-á-amɔn-ɔ̀,ŋ,itive,imperfective
ŋ-á-amɔn-ɔ́,ŋ,ventive,imperfective
ɲ-amɔn-ɔ̀,ɲ,ventive,dependent
ɲ-amɔn-ɔ́,ɲ,ventive,perfective
ɲ-amɔn-ɛ̀,ɲ,itive,dependent
ɲ-à-amɔn-ɛ̀,ɲ,itive,perfective
ɲ-á-amɔn-ɔ̀,ɲ,itive,imperfective
ɲ-á-amɔn-ɔ́,ɲ,ventive,imperfective
n-amɔn-ɔ̀,n,ventive,dependent
n-amɔn-ɔ́,n,ventive,perfective
n-amɔn-ɛ̀,n,itive,dependent
n-à-amɔn-ɛ̀,n,itive,perfective
n-á-amɔn-ɔ̀,n,itive,imperfective
n-á-amɔn-ɔ́,n,ventive,imperfective
j-amɔn-ɔ̀,j,ventive,dependent
j-amɔn-ɔ́,j,ventive,perfective
j-amɔn-ɛ̀,j,itive,dependent
j-à-amɔn-ɛ̀,j,itive,perfective
j-á-amɔn-ɔ̀,j,itive,imperfective
j-á-amɔn-ɔ́,j,ventive,imperfective
ð-amɔn-ɔ̀,ð,ventive,dependent
ð-amɔn-ɔ́,ð,ventive,perfective
ð-amɔn-ɔ́,ð,unmarked,infinitive
ð-amɔn-ɛ̀,ð,itive,dependent
ð-à-amɔn-ɛ̀,ð,itive,perfective
ð-á-amɔn-ɔ̀,ð,itive,imperfective
ð-á-amɔn-ɔ́,ð,ventive,imperfective
g-amɔn-ɔ̀,g,ventive,dependent
g-amɔn-ɔ́,g,ventive,perfective
g-amɔn-ɛ̀,g,itive,dependent
g-à-amɔn-ɛ̀,g,itive,perfective
g-á-amɔn-ɔ̀,g,itive,imperfective
g-á-amɔn-ɔ́,g,ventive,imperfective
t̪-amɔn-ɔ̀,t̪,ventive,dependent
t̪-amɔn-ɔ́,t̪,ventive,perfective
t̪-amɔn-ɛ̀,t̪,itive,dependent
t̪-à-amɔn-ɛ̀,t̪,itive,perfective
t̪-á-amɔn-ɔ̀,t̪,itive,imperfective
t̪-á-amɔn-ɔ́,t̪,ventive,imperfective
ant̪-ɔ́,unmarked,itive,imperative
ant̪-ɔ́,unmarked,ventive,imperative
r-ant̪-ɔ̀,r,ventive,dependent
r-ant̪-ɔ́,r,ventive,perfective
r-ant̪-ɛ̀,r,itive,dependent
r-à-ant̪-ɛ̀,r,itive,perfective
r-á-ant̪-ɔ̀,r,itive,imperfective
r-á-ant̪-ɔ́,r,ventive,imperfective
l-ant̪-ɔ̀,l,ventive,dependent
l-ant̪-ɔ́,l,ventive,perfective
l-ant̪-ɛ̀,l,itive,dependent
l-à-ant̪-ɛ̀,l,itive,perfective
l-á-ant̪-ɔ̀,l,itive,imperfective
l-á-ant̪-ɔ́,l,ventive,imperfective
ŋ-ant̪-ɔ̀,ŋ,ventive,dependent
ŋ-ant̪-ɔ́,ŋ,ventive,perfective
ŋ-ant̪-ɛ̀,ŋ,itive,dependent
ŋ-à-ant̪-ɛ̀,ŋ,itive,perfective
ŋ-á-ant̪-ɔ̀,ŋ,itive,imperfective
ŋ-á-ant̪-ɔ́,ŋ,ventive,imperfective
ɲ-ant̪-ɔ̀,ɲ,ventive,dependent
ɲ-ant̪-ɔ́,ɲ,ventive,perfective
ɲ-ant̪-ɛ̀,ɲ,itive,dependent
ɲ-à-ant̪-ɛ̀,ɲ,itive,perfective
ɲ-á-ant̪-ɔ̀,ɲ,itive,imperfective
ɲ-á-ant̪-ɔ́,ɲ,ventive,imperfective
n-ant̪-ɔ̀,n,ventive,dependent
n-ant̪-ɔ́,n,ventive,perfective
n-ant̪-ɛ̀,n,itive,dependent
n-à-ant̪-ɛ̀,n,itive,perfective
n-á-ant̪-ɔ̀,n,itive,imperfective
n-á-ant̪-ɔ́,n,ventive,imperfective
j-ant̪-ɔ̀,j,ventive,dependent
j-ant̪-ɔ́,j,ventive,perfective
j-ant̪-ɛ̀,j,itive,dependent
j-à-ant̪-ɛ̀,j,itive,perfective
j-á-ant̪-ɔ̀,j,itive,imperfective
j-á-ant̪-ɔ́,j,ventive,imperfective
ð-ant̪-ɔ̀,ð,ventive,dependent
ð-ant̪-ɔ́,ð,ventive,perfective
ð-ant̪-ɔ́,ð,unmarked,infinitive
ð-ant̪-ɛ̀,ð,itive,dependent
ð-à-ant̪-ɛ̀,ð,itive,perfective
ð-á-ant̪-ɔ̀,ð,itive,imperfective
ð-á-ant̪-ɔ́,ð,ventive,imperfective
g-ant̪-ɔ̀,g,ventive,dependent
g-ant̪-ɔ́,g,ventive,perfective
g-ant̪-ɛ̀,g,itive,dependent
g-à-ant̪-ɛ̀,g,itive,perfective
g-á-ant̪-ɔ̀,g,itive,imperfective
g-á-ant̪-ɔ́,g,ventive,imperfective
t̪-ant̪-ɔ̀,t̪,ventive,dependent
t̪-ant̪-ɔ́,t̪,ventive,perfective
t̪-ant̪-ɛ̀,t̪,itive,dependent
t̪-à-ant̪-ɛ̀,t̪,itive,perfective
t̪-á-ant̪-ɔ̀,t̪,itive,imperfective
t̪-á-ant̪-ɔ́,t̪,ventive,imperfective
ɜðɜŋin-ɔ́,unmarked,itive,imperative
ɜðɜŋin-ɔ́,unmarked,ventive,imperative
r-ɜðɜŋin-ɔ̀,r,ventive,dependent
r-ɜðɜŋin-ɔ́,r,ventive,perfective
r-ɜðɜŋin-ɛ̀,r,itive,dependent
r-à-ɜðɜŋin-ɛ̀,r,itive,perfective
r-á-ɜðɜŋin-ɔ̀,r,itive,imperfective
r-á-ɜðɜŋin-ɔ́,r,ventive,imperfective
l-ɜðɜŋin-ɔ̀,l,ventive,dependent
l-ɜðɜŋin-ɔ́,l,ventive,perfective
l-ɜðɜŋin-ɛ̀,l,itive,dependent
l-à-ɜðɜŋin-ɛ̀,l,itive,perfective
l-á-ɜðɜŋin-ɔ̀,l,itive,imperfective
l-á-ɜðɜŋin-ɔ́,l,ventive,imperfective
ŋ-ɜðɜŋin-ɔ̀,ŋ,ventive,dependent
ŋ-ɜðɜŋin-ɔ́,ŋ,ventive,perfective
ŋ-ɜðɜŋin-ɛ̀,ŋ,itive,dependent
ŋ-à-ɜðɜŋin-ɛ̀,ŋ,itive,perfective
ŋ-á-ɜðɜŋin-ɔ̀,ŋ,itive,imperfective
ŋ-á-ɜðɜŋin-ɔ́,ŋ,ventive,imperfective
ɲ-ɜðɜŋin-ɔ̀,ɲ,ventive,dependent
ɲ-ɜðɜŋin-ɔ́,ɲ,ventive,perfective
ɲ-ɜðɜŋin-ɛ̀,ɲ,itive,dependent
ɲ-à-ɜðɜŋin-ɛ̀,ɲ,itive,perfective
ɲ-á-ɜðɜŋin-ɔ̀,ɲ,itive,imperfective
ɲ-á-ɜðɜŋin-ɔ́,ɲ,ventive,imperfective
n-ɜðɜŋin-ɔ̀,n,ventive,dependent
n-ɜðɜŋin-ɔ́,n,ventive,perfective
n-ɜðɜŋin-ɛ̀,n,itive,dependent
n-à-ɜðɜŋin-ɛ̀,n,itive,perfective
n-á-ɜðɜŋin-ɔ̀,n,itive,imperfective
n-á-ɜðɜŋin-ɔ́,n,ventive,imperfective
j-ɜðɜŋin-ɔ̀,j,ventive,dependent
j-ɜðɜŋin-ɔ́,j,ventive,perfective
j-ɜðɜŋin-ɛ̀,j,itive,dependent
j-à-ɜðɜŋin-ɛ̀,j,itive,perfective
j-á-ɜðɜŋin-ɔ̀,j,itive,imperfective
j-á-ɜðɜŋin-ɔ́,j,ventive,imperfective
ð-ɜðɜŋin-ɔ̀,ð,ventive,dependent
ð-ɜðɜŋin-ɔ́,ð,ventive,perfective
ð-ɜðɜŋin-ɔ́,ð,unmarked,infinitive
ð-ɜðɜŋin-ɛ̀,ð,itive,dependent
ð-à-ɜðɜŋin-ɛ̀,ð,itive,perfective
ð-á-ɜðɜŋin-ɔ̀,ð,itive,imperfective
ð-á-ɜðɜŋin-ɔ́,ð,ventive,imperfective
g-ɜðɜŋin-ɔ̀,g,ventive,dependent
g-ɜðɜŋin-ɔ́,g,ventive,perfective
g-ɜðɜŋin-ɛ̀,g,itive,dependent
g-à-ɜðɜŋin-ɛ̀,g,itive,perfective
g-á-ɜðɜŋin-ɔ̀,g,itive,imperfective
g-á-ɜðɜŋin-ɔ́,g,ventive,imperfective
t̪-ɜðɜŋin-ɔ̀,t̪,ventive,dependent
t̪-ɜðɜŋin-ɔ́,t̪,ventive,perfective
t̪-ɜðɜŋin-ɛ̀,t̪,itive,dependent
t̪-à-ɜðɜŋin-ɛ̀,t̪,itive,perfective
t̪-á-ɜðɜŋin-ɔ̀,t̪,itive,imperfective
t̪-á-ɜðɜŋin-ɔ́,t̪,ventive,imperfective
biɽ-ɔ́,unmarked,itive,imperative
biɽ-ɔ́,unmarked,ventive,imperative
rə̀-biɽ-ɔ̀,r,ventive,dependent
rə̀-biɽ-ɔ́,r,ventive,perfective
rə̀-biɽ-ɛ̀,r,itive,dependent
r-à-biɽ-ɛ̀,r,itive,perfective
r-á-biɽ-ɔ̀,r,itive,imperfective
r-á-biɽ-ɔ́,r,ventive,imperfective
lə̀-biɽ-ɔ̀,l,ventive,dependent
lə̀-biɽ-ɔ́,l,ventive,perfective
lə̀-biɽ-ɛ̀,l,itive,dependent
l-à-biɽ-ɛ̀,l,itive,perfective
l-á-biɽ-ɔ̀,l,itive,imperfective
l-á-biɽ-ɔ́,l,ventive,imperfective
ŋə̀-biɽ-ɔ̀,ŋ,ventive,dependent
ŋə̀-biɽ-ɔ́,ŋ,ventive,perfective
ŋə̀-biɽ-ɛ̀,ŋ,itive,dependent
ŋ-à-biɽ-ɛ̀,ŋ,itive,perfective
ŋ-á-biɽ-ɔ̀,ŋ,itive,imperfective
ŋ-á-biɽ-ɔ́,ŋ,ventive,imperfective
ɲə̀-biɽ-ɔ̀,ɲ,ventive,dependent
ɲə̀-biɽ-ɔ́,ɲ,ventive,perfective
ɲə̀-biɽ-ɛ̀,ɲ,itive,dependent
ɲ-à-biɽ-ɛ̀,ɲ,itive,perfective
ɲ-á-biɽ-ɔ̀,ɲ,itive,imperfective
ɲ-á-biɽ-ɔ́,ɲ,ventive,imperfective
nə̀-biɽ-ɔ̀,n,ventive,dependent
nə̀-biɽ-ɔ́,n,ventive,perfective
nə̀-biɽ-ɛ̀,n,itive,dependent
n-à-biɽ-ɛ̀,n,itive,perfective
n-á-biɽ-ɔ̀,n,itive,imperfective
n-á-biɽ-ɔ́,n,ventive,imperfective
jə̀-biɽ-ɔ̀,j,ventive,dependent
jə̀-biɽ-ɔ́,j,ventive,perfective
jə̀-biɽ-ɛ̀,j,itive,dependent
j-à-biɽ-ɛ̀,j,itive,perfective
j-á-biɽ-ɔ̀,j,itive,imperfective
j-á-biɽ-ɔ́,j,ventive,imperfective
ðə̀-biɽ-ɔ̀,ð,ventive,dependent
ðə̀-biɽ-ɔ́,ð,ventive,perfective
ðə̀-biɽ-ɛ̀,ð,itive,dependent
ðə́-biɽ-ɔ́,ð,unmarked,infinitive
ð-à-biɽ-ɛ̀,ð,itive,perfective
ð-á-biɽ-ɔ̀,ð,itive,imperfective
ð-á-biɽ-ɔ́,ð,ventive,imperfective
gə̀-biɽ-ɔ̀,g,ventive,dependent
gə̀-biɽ-ɔ́,g,ventive,perfective
gə̀-biɽ-ɛ̀,g,itive,dependent
g-à-biɽ-ɛ̀,g,itive,perfective
g-á-biɽ-ɔ̀,g,itive,imperfective
g-á-biɽ-ɔ́,g,ventive,imperfective
t̪ə̀-biɽ-ɔ̀,t̪,ventive,dependent
t̪ə̀-biɽ-ɔ́,t̪,ventive,perfective
t̪ə̀-biɽ-ɛ̀,t̪,itive,dependent
t̪-à-biɽ-ɛ̀,t̪,itive,perfective
t̪-á-biɽ-ɔ̀,t̪,itive,imperfective
t̪-á-biɽ-ɔ́,t̪,ventive,imperfective
ilɛð-ɔ́,unmarked,itive,imperative
ilɛð-ɔ́,unmarked,ventive,imperative
r-ilɛð-ɔ̀,r,ventive,dependent
r-ilɛð-ɔ́,r,ventive,perfective
r-ilɛð-ɛ̀,r,itive,dependent
r-à-ilɛð-ɛ̀,r,itive,perfective
r-á-ilɛð-ɔ̀,r,itive,imperfective
r-á-ilɛð-ɔ́,r,ventive,imperfective
l-ilɛð-ɔ̀,l,ventive,dependent
l-ilɛð-ɔ́,l,ventive,perfective
l-ilɛð-ɛ̀,l,itive,dependent
l-à-ilɛð-ɛ̀,l,itive,perfective
l-á-ilɛð-ɔ̀,l,itive,imperfective
l-á-ilɛð-ɔ́,l,ventive,imperfective
ŋ-ilɛð-ɔ̀,ŋ,ventive,dependent
ŋ-ilɛð-ɔ́,ŋ,ventive,perfective
ŋ-ilɛð-ɛ̀,ŋ,itive,dependent
ŋ-à-ilɛð-ɛ̀,ŋ,itive,perfective
ŋ-á-ilɛð-ɔ̀,ŋ,itive,imperfective
ŋ-á-ilɛð-ɔ́,ŋ,ventive,imperfective
ɲ-ilɛð-ɔ̀,ɲ,ventive,dependent
ɲ-ilɛð-ɔ́,ɲ,ventive,perfective
ɲ-ilɛð-ɛ̀,ɲ,itive,dependent
ɲ-à-ilɛð-ɛ̀,ɲ,itive,perfective
ɲ-á-ilɛð-ɔ̀,ɲ,itive,imperfective
ɲ-á-ilɛð-ɔ́,ɲ,ventive,imperfective
n-ilɛð-ɔ̀,n,ventive,dependent
n-ilɛð-ɔ́,n,ventive,perfective
n-ilɛð-ɛ̀,n,itive,dependent
n-à-ilɛð-ɛ̀,n,itive,perfective
n-á-ilɛð-ɔ̀,n,itive,imperfective
n-á-ilɛð-ɔ́,n,ventive,imperfective
j-ilɛð-ɔ̀,j,ventive,dependent
j-ilɛð-ɔ́,j,ventive,perfective
j-ilɛð-ɛ̀,j,itive,dependent
j-à-ilɛð-ɛ̀,j,itive,perfective
j-á-ilɛð-ɔ̀,j,itive,imperfective
j-á-ilɛð-ɔ́,j,ventive,imperfective
ð-ilɛð-ɔ̀,ð,ventive,dependent
ð-ilɛð-ɔ́,ð,ventive,perfective
ð-ilɛð-ɔ́,ð,unmarked,infinitive
ð-ilɛð-ɛ̀,ð,itive,dependent
ð-à-ilɛð-ɛ̀,ð,itive,perfective
ð-á-ilɛð-ɔ̀,ð,itive,imperfective
ð-á-ilɛð-ɔ́,ð,ventive,imperfective
g-ilɛð-ɔ̀,g,ventive,dependent
g-ilɛð-ɔ́,g,ventive,perfective
g-ilɛð-ɛ̀,g,itive,dependent
g-à-ilɛð-ɛ̀,g,itive,perfective
g-á-ilɛð-ɔ̀,g,itive,imperfective
g-á-ilɛð-ɔ́,g,ventive,imperfective
t̪-ilɛð-ɔ̀,t̪,ventive,dependent
t̪-ilɛð-ɔ́,t̪,ventive,perfective
t̪-ilɛð-ɛ̀,t̪,itive,dependent
t̪-à-ilɛð-ɛ̀,t̪,itive,perfective
t̪-á-ilɛð-ɔ̀,t̪,itive,imperfective
t̪-á-ilɛð-ɔ́,t̪,ventive,imperfective
ind̪ɛt̪-ɔ́,unmarked,itive,imperative
ind̪ɛt̪-ɔ́,unmarked,ventive,imperative
r-ind̪ɛt̪-ɔ̀,r,ventive,dependent
r-ind̪ɛt̪-ɔ́,r,ventive,perfective
r-ind̪ɛt̪-ɛ̀,r,itive,dependent
r-à-ind̪ɛt̪-ɛ̀,r,itive,perfective
r-á-ind̪ɛt̪-ɔ̀,r,itive,imperfective
r-á-ind̪ɛt̪-ɔ́,r,ventive,imperfective
l-ind̪ɛt̪-ɔ̀,l,ventive,dependent
l-ind̪ɛt̪-ɔ́,l,ventive,perfective
l-ind̪ɛt̪-ɛ̀,l,itive,dependent
l-à-ind̪ɛt̪-ɛ̀,l,itive,perfective
l-á-ind̪ɛt̪-ɔ̀,l,itive,imperfective
l-á-ind̪ɛt̪-ɔ́,l,ventive,imperfective
ŋ-ind̪ɛt̪-ɔ̀,ŋ,ventive,dependent
ŋ-ind̪ɛt̪-ɔ́,ŋ,ventive,perfective
ŋ-ind̪ɛt̪-ɛ̀,ŋ,itive,dependent
ŋ-à-ind̪ɛt̪-ɛ̀,ŋ,itive,perfective
ŋ-á-ind̪ɛt̪-ɔ̀,ŋ,itive,imperfective
ŋ-á-ind̪ɛt̪-ɔ́,ŋ,ventive,imperfective
ɲ-ind̪ɛt̪-ɔ̀,ɲ,ventive,dependent
ɲ-ind̪ɛt̪-ɔ́,ɲ,ventive,perfective
ɲ-ind̪ɛt̪-ɛ̀,ɲ,itive,dependent
ɲ-à-ind̪ɛt̪-ɛ̀,ɲ,itive,perfective
ɲ-á-ind̪ɛt̪-ɔ̀,ɲ,itive,imperfective
ɲ-á-ind̪ɛt̪-ɔ́,ɲ,ventive,imperfective
n-ind̪ɛt̪-ɔ̀,n,ventive,dependent
n-ind̪ɛt̪-ɔ́,n,ventive,perfective
n-ind̪ɛt̪-ɛ̀,n,itive,dependent
n-à-ind̪ɛt̪-ɛ̀,n,itive,perfective
n-á-ind̪ɛt̪-ɔ̀,n,itive,imperfective
n-á-ind̪ɛt̪-ɔ́,n,ventive,imperfective
j-ind̪ɛt̪-ɔ̀,j,ventive,dependent
j-ind̪ɛt̪-ɔ́,j,ventive,perfective
j-ind̪ɛt̪-ɛ̀,j,itive,dependent
j-à-ind̪ɛt̪-ɛ̀,j,itive,perfective
j-á-ind̪ɛt̪-ɔ̀,j,itive,imperfective
j-á-ind̪ɛt̪-ɔ́,j,ventive,imperfective
ð-ind̪ɛt̪-ɔ̀,ð,ventive,dependent
ð-ind̪ɛt̪-ɔ́,ð,ventive,perfective
ð-ind̪ɛt̪-ɔ́,ð,unmarked,infinitive
ð-ind̪ɛt̪-ɛ̀,ð,itive,dependent
ð-à-ind̪ɛt̪-ɛ̀,ð,itive,perfective
ð-á-ind̪ɛt̪-ɔ̀,ð,itive,imperfective
ð-á-ind̪ɛt̪-ɔ́,ð,ventive,imperfective
g-ind̪ɛt̪-ɔ̀,g,ventive,dependent
g-ind̪ɛt̪-ɔ́,g,ventive,perfective
g-ind̪ɛt̪-ɛ̀,g,itive,dependent
g-à-ind̪ɛt̪-ɛ̀,g,itive,perfective
g-á-ind̪ɛt̪-ɔ̀,g,itive,imperfective
g-á-ind̪ɛt̪-ɔ́,g,ventive,imperfective
t̪-ind̪ɛt̪-ɔ̀,t̪,ventive,dependent
t̪-ind̪ɛt̪-ɔ́,t̪,ventive,perfective
t̪-ind̪ɛt̪-ɛ̀,t̪,itive,dependent
t̪-à-ind̪ɛt̪-ɛ̀,t̪,itive,perfective
t̪-á-ind̪ɛt̪-ɔ̀,t̪,itive,imperfective
t̪-á-ind̪ɛt̪-ɔ́,t̪,ventive,imperfective
kið-ɔ́,unmarked,itive,imperative
kið-ɔ́,unmarked,ventive,imperative
rə̀-kið-ɔ̀,r,ventive,dependent
rə̀-kið-ɔ́,r,ventive,perfective
rə̀-kið-ɛ̀,r,itive,dependent
r-à-kið-ɛ̀,r,itive,perfective
r-á-kið-ɔ̀,r,itive,imperfective
r-á-kið-ɔ́,r,ventive,imperfective
lə̀-kið-ɔ̀,l,ventive,dependent
lə̀-kið-ɔ́,l,ventive,perfective
lə̀-kið-ɛ̀,l,itive,dependent
l-à-kið-ɛ̀,l,itive,perfective
l-á-kið-ɔ̀,l,itive,imperfective
l-á-kið-ɔ́,l,ventive,imperfective
ŋə̀-kið-ɔ̀,ŋ,ventive,dependent
ŋə̀-kið-ɔ́,ŋ,ventive,perfective
ŋə̀-kið-ɛ̀,ŋ,itive,dependent
ŋ-à-kið-ɛ̀,ŋ,itive,perfective
ŋ-á-kið-ɔ̀,ŋ,itive,imperfective
ŋ-á-kið-ɔ́,ŋ,ventive,imperfective
ɲə̀-kið-ɔ̀,ɲ,ventive,dependent
ɲə̀-kið-ɔ́,ɲ,ventive,perfective
ɲə̀-kið-ɛ̀,ɲ,itive,dependent
ɲ-à-kið-ɛ̀,ɲ,itive,perfective
ɲ-á-kið-ɔ̀,ɲ,itive,imperfective
ɲ-á-kið-ɔ́,ɲ,ventive,imperfective
nə̀-kið-ɔ̀,n,ventive,dependent
nə̀-kið-ɔ́,n,ventive,perfective
nə̀-kið-ɛ̀,n,itive,dependent
n-à-kið-ɛ̀,n,itive,perfective
n-á-kið-ɔ̀,n,itive,imperfective
n-á-kið-ɔ́,n,ventive,imperfective
jə̀-kið-ɔ̀,j,ventive,dependent
jə̀-kið-ɔ́,j,ventive,perfective
jə̀-kið-ɛ̀,j,itive,dependent
j-à-kið-ɛ̀,j,itive,perfective
j-á-kið-ɔ̀,j,itive,imperfective
j-á-kið-ɔ́,j,ventive,imperfective
ðə̀-kið-ɔ̀,ð,ventive,dependent
ðə̀-kið-ɔ́,ð,ventive,perfective
ðə̀-kið-ɛ̀,ð,itive,dependent
ðə́-kið-ɔ́,ð,unmarked,infinitive
ð-à-kið-ɛ̀,ð,itive,perfective
ð-á-kið-ɔ̀,ð,itive,imperfective
ð-á-kið-ɔ́,ð,ventive,imperfective
gə̀-kið-ɔ̀,g,ventive,dependent
gə̀-kið-ɔ́,g,ventive,perfective
gə̀-kið-ɛ̀,g,itive,dependent
g-à-kið-ɛ̀,g,itive,perfective
g-á-kið-ɔ̀,g,itive,imperfective
g-á-kið-ɔ́,g,ventive,imperfective
t̪ə̀-kið-ɔ̀,t̪,ventive,dependent
t̪ə̀-kið-ɔ́,t̪,ventive,perfective
